,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,year
655,1998-07-15 04:53:19.260000+00:00,37.5638333,-118.806,3.706,4.9,mw,31.0,92.0,0.03243,0.04,nc,nc30184459,2016-12-28T22:09:12.160Z,Central California,earthquake,0.26,0.53,,3.0,reviewed,nc,nc,1998
656,1998-07-09 06:33:23.870000+00:00,31.541,-118.67,5.801,4.84,ml,0.0,273.3,,0.461,ci,ci9059928,2016-02-12T19:46:09.708Z,"146km SSW of San Clemente Is. (SE tip), California",earthquake,,,,148.0,reviewed,ci,ci,1998
657,1998-07-02 03:39:50.450000+00:00,36.945,-117.525,4.646,4.75,ml,0.0,188.0,,0.401,ci,ci9058934,2016-02-13T05:48:52.855Z,"51km NW of Stovepipe Wells, California",earthquake,,,,109.0,reviewed,ci,ci,1998
658,1998-06-11 23:09:10.900000+00:00,24.904,-109.405,10.0,5.3,mwc,,,,0.97,us,usp0008pry,2016-11-09T22:44:20.787Z,Gulf of California,earthquake,,,,,reviewed,us,hrv,1998
659,1998-06-09 05:24:40.160000+00:00,37.5885,-118.7956667,4.557,4.9,mw,30.0,63.0,0.02703,0.04,nc,nc30177872,2016-12-28T15:58:30.380Z,Central California,earthquake,0.23,0.44,,3.0,reviewed,nc,nc,1998
660,1998-03-07 00:37:44.400000+00:00,36.074,-117.623,-1.44,4.8,ml,0.0,169.1,0.1158,0.146,ci,ci3298191,2016-02-13T10:44:36.935Z,"29km E of Coso Junction, California",earthquake,,1.869,,27.0,reviewed,ci,ci,1998
661,1998-03-07 00:36:46.840000+00:00,36.076,-117.618,0.234,5.04,ml,0.0,83.8,,0.193,ci,ci9045109,2016-02-12T06:51:35.717Z,"30km E of Coso Junction, California",earthquake,,0.222,,100.0,reviewed,ci,ci,1998
662,1998-03-06 05:49:43.760000+00:00,36.061,-117.63,-0.54,4.85,ml,0.0,82.4,,0.169,ci,ci3298168,2016-02-11T20:50:41.184Z,"28km ENE of Little Lake, California",earthquake,,0.456,,100.0,reviewed,ci,ci,1998
663,1998-03-06 05:47:40.340000+00:00,36.067,-117.638,0.334,5.23,ml,0.0,87.0,,0.176,ci,ci9044494,2016-11-09T22:01:33.992Z,"28km E of Coso Junction, California",earthquake,,0.219,,100.0,reviewed,ci,ci,1998
664,1998-02-24 11:31:48.780000+00:00,31.235,-115.601,12.0,4.6,mb,,,,,us,usp0008gh0,2016-02-13T05:40:22.547Z,"Baja California, Mexico",earthquake,,,,11.0,reviewed,ecx,us,1998
665,1998-02-18 14:29:32.310000+00:00,31.814,-115.727,5.62,4.86,ml,0.0,274.8,0.8329,0.334,ci,ci9042967,2016-02-13T03:13:54.664Z,"70km SW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,100.0,reviewed,ci,ci,1998
666,1998-02-06 15:53:48.670000+00:00,29.055,-113.148,10.0,4.6,mb,,,,0.78,us,usp0008fjp,2014-11-07T01:04:30.277Z,"Isla Angel de la Guarda, Baja California, Mexico",earthquake,,,,11.0,reviewed,us,us,1998
667,1998-01-20 14:35:43.300000+00:00,40.3465,-124.8513333,5.996,4.5,mw,64.0,254.0,0.4135,0.07,nc,nc552764,2016-12-28T03:48:10.870Z,offshore Northern California,earthquake,0.72,0.82,,4.0,reviewed,nc,nc,1998
668,1997-12-31 20:36:47.340000+00:00,37.632,-118.8693333,4.232,4.8,mw,35.0,72.0,0.02342,0.05,nc,nc30159902,2016-12-27T17:32:55.420Z,"Long Valley area, California",earthquake,0.24,0.3,,6.0,reviewed,nc,nc,1997
669,1997-11-30 21:17:05.440000+00:00,37.6358333,-118.9448333,4.574,4.88,mw,33.0,71.0,0.01712,0.07,nc,nc539672,2016-12-27T06:46:27.270Z,"Long Valley area, California",earthquake,0.25,0.4,,8.0,reviewed,nc,nc,1997
670,1997-11-26 15:38:54.920000+00:00,29.7,-113.881,10.0,5.4,mwc,,,,1.36,us,usp0008bcj,2016-11-10T00:03:53.343Z,"Baja California, Mexico",earthquake,,,,,reviewed,us,hrv,1997
671,1997-11-22 18:10:59.460000+00:00,37.636,-118.9486667,5.549,4.5,mw,38.0,65.0,0.01441,0.05,nc,nc30152582,2016-12-27T01:38:29.650Z,"Long Valley area, California",earthquake,0.21,0.31,,7.0,reviewed,nc,nc,1997
672,1997-11-22 17:20:35.160000+00:00,37.6365,-118.936,5.114,4.86,mw,35.0,57.0,0.02432,0.06,nc,nc536903,2016-12-27T01:29:56.940Z,"Long Valley area, California",earthquake,0.22,0.32,,8.0,reviewed,nc,nc,1997
673,1997-11-22 12:06:55.980000+00:00,37.6353333,-118.9178333,6.004,4.54,mw,36.0,44.0,0.01532,0.05,nc,nc536789,2016-12-27T01:03:31.050Z,"Long Valley area, California",earthquake,0.23,0.3,,7.0,reviewed,nc,nc,1997
674,1997-11-15 06:00:20.970000+00:00,37.233,-117.881,4.306,4.68,ml,0.0,197.1,,0.303,ci,ci9031307,2016-02-13T10:38:25.669Z,"37km ENE of Big Pine, California",earthquake,,,,100.0,reviewed,ci,ci,1997
675,1997-11-06 02:34:33+00:00,46.8,-71.41,22.5,4.8,mb,,,,,us,usp0008a5s,2020-09-15T19:50:40.790Z,"St. Lawrence Valley region, Quebec, Canada",earthquake,,,,49.0,reviewed,ott,us,1997
676,1997-11-02 15:03:04.180000+00:00,37.869,-118.207,4.213,4.9,mh,0.0,251.8,,0.35,ci,ci9029428,2016-02-13T08:09:22.376Z,"57km NNE of Dixon Lane-Meadow Creek, California",earthquake,,,,0.0,reviewed,ci,ci,1997
677,1997-10-28 11:44:18+00:00,47.67,-69.91,11.7,4.8,mb,,,,,us,usp00089qj,2020-09-15T19:49:41.439Z,"St. Lawrence Valley region, Quebec, Canada",earthquake,,,,3.0,reviewed,ott,us,1997
678,1997-10-24 08:35:17.870000+00:00,31.118,-87.339,10.0,4.8,mb,,,,0.98,us,usp00089hq,2020-09-15T19:48:58.257Z,Alabama,earthquake,,,,29.0,reviewed,us,us,1997
679,1997-09-06 23:38:00.910000+00:00,34.66,-96.435,5.0,4.5,mblg,,,,0.24,us,usp000877r,2020-09-15T19:44:38.897Z,Oklahoma,earthquake,,,,,reviewed,us,tul,1997
680,1997-07-28 10:08:53.050000+00:00,25.35,-109.642,10.0,5.4,mwc,,,,1.16,us,usp00085fn,2016-11-09T23:05:44.846Z,Gulf of California,earthquake,,,,,reviewed,us,hrv,1997
681,1997-07-26 03:14:55.920000+00:00,33.398,-116.349,11.113,4.89,ml,0.0,20.7,,0.259,ci,ci9017527,2016-02-12T11:35:15.024Z,"16km N of Borrego Springs, California",earthquake,,0.186,,100.0,reviewed,ci,ci,1997
682,1997-06-24 14:23:13.140000+00:00,48.3635,-119.8881667,10.234,4.6,md,22.0,102.0,,0.24,uw,uw10424953,2016-07-23T17:39:52.130Z,Washington,earthquake,0.086,0.11,0.05,13.0,reviewed,uw,uw,1997
683,1997-06-23 19:13:27.010000+00:00,47.5983333,-122.5703333,13.345,4.9,md,51.0,20.0,,0.19,uw,uw10420133,2016-07-23T17:39:37.350Z,"Seattle-Tacoma urban area, Washington",earthquake,0.028,0.06,0.06,8.0,reviewed,uw,uw,1997
684,1997-06-20 08:04:13.620000+00:00,32.626,-118.151,5.682,4.53,ml,0.0,208.4,,0.545,ci,ci9013640,2016-02-13T10:29:59.294Z,"28km SE of San Clemente Is. (SE tip), California",earthquake,,,,100.0,reviewed,ci,ci,1997
685,1997-06-20 04:35:40.520000+00:00,32.681,-118.109,5.83,4.76,ml,0.0,205.3,,0.453,ci,ci9013612,2016-02-13T00:24:46.288Z,"27km SE of San Clemente Is. (SE tip), California",earthquake,,,,100.0,reviewed,ci,ci,1997
686,1997-04-27 11:09:28.380000+00:00,34.377,-118.649,14.622,4.92,ml,0.0,22.8,,0.25,ci,ci9008934,2016-02-13T05:22:12.215Z,"11km SW of Valencia, California",earthquake,,0.087,,100.0,reviewed,ci,ci,1997
687,1997-04-26 10:37:30.670000+00:00,34.369,-118.67,15.892,5.07,ml,0.0,19.1,,0.269,ci,ci9008753,2016-02-12T19:17:44.098Z,"12km ESE of Piru, California",earthquake,,0.147,,100.0,reviewed,ci,ci,1997
688,1997-03-18 15:24:47.720000+00:00,34.971,-116.819,0.621,5.26,ml,0.0,37.9,,0.268,ci,ci7062511,2016-02-12T06:30:18.018Z,"20km ENE of Barstow, California",earthquake,,0.725,,80.0,reviewed,ci,ci,1997
689,1997-02-10 20:17:25.360000+00:00,24.719,-109.152,10.0,5.0,mb,,,,1.09,us,usp0007x1s,2014-11-07T01:02:08.029Z,Gulf of California,earthquake,,,,23.0,reviewed,us,us,1997
690,1997-01-26 06:23:19.440000+00:00,40.2813333,-124.3965,21.566,5.2,mw,22.0,230.0,0.07568,0.11,nc,nc492691,2016-12-25T18:26:18.990Z,offshore Northern California,earthquake,1.25,0.4,,3.0,reviewed,nc,nc,1997
691,1997-01-22 08:00:43.400000+00:00,40.3321667,-124.6343333,22.657,4.6,mw,33.0,238.0,0.264,0.05,nc,nc492088,2016-12-25T18:14:18.330Z,offshore Northern California,earthquake,0.72,0.56,,3.0,reviewed,nc,nc,1997
692,1997-01-22 07:17:16.810000+00:00,40.2736667,-124.3791667,23.007,5.6,mw,27.0,217.0,0.06036,0.08,nc,nc492079,2020-07-10T14:23:28.071Z,offshore Northern California,earthquake,0.94,0.49,,3.0,reviewed,nc,nc,1997
693,1996-12-12 18:35:49.830000+00:00,38.662,-119.5626667,-1.619,4.6,mw,139.0,173.0,0.7405,0.18,nc,nc487519,2016-12-25T08:19:06.160Z,Central California,earthquake,0.31,0.55,,4.0,reviewed,nc,nc,1996
694,1996-11-27 20:17:24.110000+00:00,36.075,-117.65,-0.02,5.3,mw,0.0,167.7,,0.198,ci,ci7050470,2016-11-10T00:04:31.311Z,"27km E of Coso Junction, California",earthquake,,0.272,,0.0,reviewed,ci,ci,1996
695,1996-10-01 19:09:03.370000+00:00,26.475,-110.862,10.0,5.5,mwc,,,,1.04,us,usp0007qtt,2016-11-09T23:37:07.725Z,Gulf of California,earthquake,,,,,reviewed,us,hrv,1996
696,1996-09-03 17:01:54.210000+00:00,26.192,-110.524,10.0,5.2,mwc,,,,0.93,us,usp0007pcy,2016-11-09T23:24:00.071Z,Gulf of California,earthquake,,,,,reviewed,us,hrv,1996
697,1996-08-08 09:19:04.580000+00:00,40.352,-124.751,7.133,4.7,mw,62.0,237.0,0.3396,0.11,nc,nc474828,2016-12-25T00:43:35.650Z,offshore Northern California,earthquake,0.87,12.11,,4.0,reviewed,nc,nc,1996
698,1996-07-17 17:22:48.800000+00:00,25.464,-109.672,10.0,4.8,ms,,,,0.9,us,usp0007m61,2014-11-07T01:00:48.249Z,Gulf of California,earthquake,,,,1.0,reviewed,us,us,1996
699,1996-05-21 20:50:20.170000+00:00,37.3593333,-121.7223333,7.518,4.7,mw,102.0,29.0,0.02793,0.05,nc,nc30106749,2016-12-24T17:53:56.060Z,"San Francisco Bay area, California",earthquake,0.1,0.3,,3.0,reviewed,nc,nc,1996
700,1996-05-03 04:04:22.670000+00:00,47.7608333,-121.876,3.825,5.4,md,51.0,40.0,,0.27,uw,uw10389973,2020-09-21T18:41:19.390Z,"Puget Sound region, Washington",earthquake,0.566,2.12,0.03,9.0,reviewed,uw,uw,1996
701,1996-04-19 00:52:41.440000+00:00,36.8853333,-121.6133333,5.345,4.9,mw,86.0,50.0,0.0,0.1,nc,nc30103999,2016-12-24T15:14:01.090Z,Central California,earthquake,0.15,0.33,,2.0,reviewed,nc,nc,1996
702,1996-03-19 15:31:36.440000+00:00,25.006,-109.329,10.0,5.8,mwc,,,,1.2,us,usp0007ezf,2016-11-09T22:06:57.982Z,Gulf of California,earthquake,,,,,reviewed,us,hrv,1996
703,1996-03-14 10:42:26+00:00,45.99,-74.43,18.0,4.5,mblg,,,,,us,usp0007erf,2020-04-16T18:39:29.031Z,"Ontario-Quebec border region, Canada",earthquake,,,,,reviewed,ott,ott,1996
704,1996-01-07 14:32:53.020000+00:00,35.761,-117.646,3.236,5.17,ml,0.0,87.9,,0.184,ci,ci3248846,2016-02-12T18:42:25.298Z,"16km N of Ridgecrest, California",earthquake,,0.132,,78.0,reviewed,ci,ci,1996
705,1995-12-28 18:28:01.230000+00:00,38.7145,-119.6545,-1.011,4.8,mw,305.0,157.0,0.0,0.19,nc,nc30092964,2020-04-16T18:41:23.271Z,Northern California,earthquake,0.19,0.29,,3.0,reviewed,nc,nc,1995
706,1995-12-23 05:39:56.650000+00:00,38.7305,-119.633,-1.081,4.7,mw,165.0,164.0,0.0,0.2,nc,nc30092581,2016-12-24T03:40:47.580Z,Northern California,earthquake,0.29,0.39,,2.0,reviewed,nc,nc,1995
707,1995-12-22 09:00:34.560000+00:00,38.7215,-119.635,3.659,4.86,mw,51.0,154.0,0.755,0.06,nc,nc30092506,2016-12-24T03:35:37.180Z,Northern California,earthquake,0.29,0.78,,7.0,reviewed,nc,nc,1995
708,1995-11-15 20:33:59.720000+00:00,39.6221667,-120.0603333,-0.605,4.5,mw,250.0,164.0,0.518,0.17,nc,nc30089843,2016-12-24T00:42:52.410Z,Northern California,earthquake,0.17,0.43,,4.0,reviewed,nc,nc,1995
709,1995-09-25 04:47:29.180000+00:00,35.809,-117.616,8.508,4.9,ml,0.0,75.5,,0.174,ci,ci3233618,2016-02-12T00:49:53.291Z,"20km WNW of Searles Valley, California",earthquake,,0.394,,77.0,reviewed,ci,ci,1995
710,1995-09-20 23:27:36.270000+00:00,35.761,-117.638,4.688,5.75,ml,0.0,88.2,,0.195,ci,ci3231786,2020-07-09T21:21:51.523Z,"16km NNE of Ridgecrest, California",earthquake,,0.469,,37.0,reviewed,ci,ci,1995
711,1995-09-04 14:16:17.670000+00:00,38.683,-122.7435,6.576,4.8,mw,60.0,42.0,0.02973,0.08,nc,nc30082729,2016-12-23T19:02:32.790Z,Northern California,earthquake,0.14,0.32,,4.0,reviewed,nc,nc,1995
712,1995-08-28 12:23:04.050000+00:00,25.966,-110.262,10.0,4.7,mb,,,,0.9,us,usp00072k6,2014-11-07T00:58:36.359Z,Gulf of California,earthquake,,,,43.0,reviewed,us,us,1995
713,1995-08-28 10:46:12.060000+00:00,26.092,-110.284,12.2,6.6,mwb,,,,1.1,us,usp00072k0,2020-09-15T18:14:05.905Z,Gulf of California,earthquake,,,,,reviewed,us,us,1995
714,1995-08-17 22:39:58.100000+00:00,35.776,-117.662,4.784,5.36,ml,0.0,66.5,,0.166,ci,ci3225143,2016-11-09T23:16:18.139Z,"17km N of Ridgecrest, California",earthquake,,1.116,,68.0,reviewed,ci,ci,1995
715,1995-08-02 18:32:09.470000+00:00,30.058,-114.137,10.0,4.7,mb,,,,1.2,us,usp00071by,2014-11-07T00:58:28.111Z,"Baja California, Mexico",earthquake,,,,23.0,reviewed,us,us,1995
716,1995-07-02 03:35:10.440000+00:00,31.011,-65.17,10.0,4.7,mb,,,,1.4,us,usp000700q,2014-11-07T00:58:16.128Z,Bermuda region,earthquake,,,,27.0,reviewed,us,us,1995
717,1995-06-30 11:58:56.880000+00:00,24.688,-110.228,10.0,6.2,mw,,,,1.1,us,usp0006zy0,2020-09-15T18:05:06.338Z,"Baja California Sur, Mexico",earthquake,,,,,reviewed,us,hrv,1995
718,1995-06-26 08:40:28.940000+00:00,34.394,-118.669,12.76,5.02,ml,0.0,17.7,,0.285,ci,ci3217586,2016-02-13T04:24:33.495Z,"11km SW of Valencia, California",earthquake,,0.107,,59.0,reviewed,ci,ci,1995
719,1995-05-07 11:03:33.040000+00:00,33.905,-116.288,10.123,4.77,ml,0.0,35.1,,0.239,ci,ci3212249,2016-02-13T09:22:40.282Z,"13km NE of Thousand Palms, California",earthquake,,0.244,,64.0,reviewed,ci,ci,1995
720,1995-05-06 20:45:55.650000+00:00,25.326,-109.394,10.0,4.8,mb,,,,1.3,us,usp0006x03,2014-11-07T00:57:53.553Z,Gulf of California,earthquake,,,,18.0,reviewed,us,us,1995
721,1995-04-23 08:41:36.650000+00:00,36.602,-121.201,6.605,4.9,mw,81.0,33.0,0.02883,0.07,nc,nc30071966,2016-12-23T08:32:22.910Z,Central California,earthquake,0.14,0.3,,5.0,reviewed,nc,nc,1995
722,1995-04-14 00:32:56.170000+00:00,30.285,-103.347,17.8,5.7,mw,,,,1.0,us,usp0006vmm,2020-09-15T17:50:06.299Z,western Texas,earthquake,,,,,reviewed,us,hrv,1995
723,1995-03-20 12:46:15.060000+00:00,40.1675,-108.8691667,-2.54,4.5,ml,22.0,242.0,,0.37,uu,uu50111945,2020-09-21T18:38:58.222Z,Colorado,earthquake,2.98,8.54,,2.0,reviewed,uu,uu,1995
724,1995-02-03 15:26:11.820000+00:00,41.4973333,-109.7821667,-1.4,5.18,ml,25.0,217.0,,0.34,uu,uu50109970,2020-11-19T22:28:20.896Z,Wyoming,mine collapse,2.59,31.61,0.187,4.0,reviewed,uu,uu,1995
725,1995-01-29 03:11:22.680000+00:00,47.3866667,-122.3638333,15.449,5.0,md,56.0,23.0,0.1848,0.17,uw,uw10366973,2016-11-09T21:46:28.290Z,"Seattle-Tacoma urban area, Washington",earthquake,0.042,0.09,0.04,6.0,reviewed,uw,uw,1995
726,1994-12-27 18:53:56.860000+00:00,25.715,-111.122,10.0,4.8,mb,,,,1.2,us,usp0006qgn,2014-11-07T00:57:00.094Z,"Baja California Sur, Mexico",earthquake,,,,16.0,reviewed,us,us,1994
727,1994-12-26 14:10:29.180000+00:00,40.7383333,-124.3028333,22.622,5.4,mw,33.0,194.0,0.264,0.07,nc,nc30065114,2020-07-10T14:21:47.539Z,offshore Northern California,earthquake,0.38,0.73,,3.0,reviewed,nc,nc,1994
728,1994-12-20 10:27:47.180000+00:00,35.9176667,-120.4646667,8.347,4.9,mw,58.0,30.0,0.01982,0.06,nc,nc30064693,2016-12-22T23:06:34.580Z,Central California,earthquake,0.16,0.24,,4.0,reviewed,nc,nc,1994
729,1994-12-06 03:48:34.490000+00:00,34.293,-118.389,8.208,4.54,ml,0.0,23.6,,0.331,ci,ci3195727,2016-02-12T10:12:07.641Z,"3km NW of Lake View Terrace, California",earthquake,,0.364,,54.0,reviewed,ci,ci,1994
730,1994-11-14 01:28:23.980000+00:00,40.3503333,-124.4698333,17.506,4.5,mw,18.0,249.0,0.1613,0.06,nc,nc30062558,2016-12-22T20:06:40.410Z,offshore Northern California,earthquake,1.04,0.21,,3.0,reviewed,nc,nc,1994
731,1994-10-27 09:14:35.130000+00:00,25.704,-109.632,10.0,5.1,mw,,,,1.0,us,usp0006msr,2016-11-09T23:49:35.984Z,Gulf of California,earthquake,,,,,reviewed,us,hrv,1994
732,1994-10-14 00:57:25.430000+00:00,40.3248333,-124.6205,18.816,4.5,mw,40.0,231.0,0.2514,0.09,nc,nc30060477,2016-12-22T16:55:08.640Z,offshore Northern California,earthquake,0.86,0.38,,3.0,reviewed,nc,nc,1994
733,1994-10-03 14:00:35.560000+00:00,31.2356667,-114.5033333,5.974,4.9,ms,16.0,324.0,,0.27,ci,ci3187017,2016-11-09T23:37:55.653Z,"116km SSE of Estacion Coahuila, B.C., MX",earthquake,20.22,31.61,,0.0,reviewed,ci,ci,1994
734,1994-09-21 02:09:01.370000+00:00,40.4235,-124.6258333,21.324,4.6,mw,55.0,231.0,0.2261,0.08,nc,nc30058307,2016-12-22T14:40:26.860Z,offshore Northern California,earthquake,0.66,0.44,,3.0,reviewed,nc,nc,1994
735,1994-09-20 15:40:56.460000+00:00,38.7413333,-119.6363333,-0.934,4.5,mw,88.0,189.0,0.7766,0.09,nc,nc30058304,2016-12-22T14:36:58.500Z,Northern California,earthquake,0.27,0.51,,2.0,reviewed,nc,nc,1994
736,1994-09-20 15:38:36.500000+00:00,38.739,-119.646,-0.371,4.5,ml,0.0,0.0,,0.0,ci,ci3185451,2016-02-12T05:14:50.933Z,"18km SSE of Gardnerville Ranchos, Nevada",earthquake,,,,0.0,reviewed,ci,ci,1994
737,1994-09-20 05:17:19+00:00,38.755,-119.633,-1.371,4.6,ml,0.0,0.0,,0.0,ci,ci3185329,2016-02-12T17:54:55.752Z,"18km SSE of Gardnerville Ranchos, Nevada",earthquake,,,,0.0,reviewed,ci,ci,1994
738,1994-09-12 23:57:09.750000+00:00,38.7763333,-119.705,-0.942,5.1,mw,332.0,164.0,0.7685,0.46,nc,nc30057222,2016-12-22T13:43:57.360Z,Northern California,earthquake,0.44,0.65,,6.0,reviewed,nc,nc,1994
739,1994-09-12 12:23:43.200000+00:00,38.819,-119.652,11.629,5.7,ms,0.0,0.0,,0.0,ci,ci3184133,2020-07-07T22:10:14.007Z,"11km SE of Gardnerville Ranchos, Nevada",earthquake,,,,0.0,reviewed,ci,ci,1994
740,1994-08-11 02:22:53.520000+00:00,32.342,-115.28,6.007,4.63,ml,0.0,215.4,,0.687,ci,ci3180000,2016-02-12T12:34:23.909Z,"8km W of Delta, B.C., MX",earthquake,,,,57.0,reviewed,ci,ci,1994
741,1994-08-01 21:34:31.120000+00:00,34.64,-116.517,7.93,4.85,ml,0.0,57.6,,0.234,ci,ci3178681,2016-02-12T07:34:04.808Z,"34km WSW of Ludlow, California",earthquake,,0.574,,46.0,reviewed,ci,ci,1994
742,1994-06-19 10:39:32.880000+00:00,40.3555,-124.4628333,18.676,4.9,mw,18.0,248.0,0.1541,0.06,nc,nc30051264,2016-12-22T07:29:49.430Z,offshore Northern California,earthquake,1.23,0.23,,5.0,reviewed,nc,nc,1994
743,1994-06-16 16:24:27.530000+00:00,34.268,-116.402,2.52,4.97,ml,0.0,45.1,,0.175,ci,ci3172554,2016-02-12T09:57:22.354Z,"17km NNW of Joshua Tree, California",earthquake,,0.213,,50.0,reviewed,ci,ci,1994
744,1994-06-07 13:30:03.470000+00:00,44.493,-114.003,5.0,4.8,mb,,,,1.0,us,usp0006dwx,2016-02-12T05:06:48.326Z,southern Idaho,earthquake,,,,39.0,reviewed,us,us,1994
745,1994-05-12 00:22:23+00:00,25.068,-109.294,10.0,5.6,mw,,,,1.3,us,usp0006ce8,2016-11-09T22:30:31.000Z,Gulf of California,earthquake,,,,,reviewed,us,hrv,1994
746,1994-04-07 18:32:12.890000+00:00,31.631,-115.882,5.842,4.55,ml,0.0,266.3,,0.401,ci,ci3162299,2016-02-12T12:22:23.590Z,"66km E of Maneadero, B.C., MX",earthquake,,,,41.0,reviewed,ci,ci,1994
747,1994-04-06 19:01:04.060000+00:00,34.192,-117.095,5.726,4.78,ml,0.0,26.5,,0.202,ci,ci3162132,2016-02-12T05:01:21.792Z,"2km SE of Running Springs, California",earthquake,,0.563,,44.0,reviewed,ci,ci,1994
748,1994-03-26 21:33:35.250000+00:00,28.913,-66.146,10.0,4.7,mb,,,,1.3,us,usp0006a83,2014-11-07T00:55:11.161Z,North Atlantic Ocean,earthquake,,,,8.0,reviewed,us,us,1994
749,1994-03-23 02:59:14.460000+00:00,31.736,-116.195,5.094,5.27,ml,76.0,254.0,,0.68,ci,ci3159960,2016-04-02T02:13:12.511Z,"35km E of Maneadero, B.C., MX",earthquake,69.82,31.61,,21.0,reviewed,ci,ci,1994
750,1994-03-20 21:20:12.260000+00:00,34.231,-118.475,12.442,5.24,ml,0.0,27.0,,0.332,ci,ci3159411,2016-11-09T22:07:22.255Z,"3km WNW of Panorama City, California",earthquake,,0.134,,40.0,reviewed,ci,ci,1994
751,1994-03-18 02:20:18.750000+00:00,24.788,-109.109,10.0,5.7,mw,,,,1.1,us,usp00069un,2016-11-09T22:06:32.071Z,Gulf of California,earthquake,,,,,reviewed,us,hrv,1994
752,1994-03-13 16:59:03.740000+00:00,40.3635,-124.9518333,8.894,4.7,mw,75.0,251.0,0.4829,0.1,nc,nc397633,2016-12-22T02:18:42.530Z,offshore Northern California,earthquake,0.79,1.81,,4.0,reviewed,nc,nc,1994
753,1994-02-11 14:59:50.550000+00:00,42.764,-110.995,5.0,4.8,mb,,,,1.0,us,usp00068cm,2014-11-07T00:54:58.066Z,Wyoming,earthquake,,,,32.0,reviewed,us,us,1994
754,1994-02-07 06:35:47.270000+00:00,42.658,-111.018,5.0,4.5,mb,,,,0.8,us,usp000685z,2014-11-07T00:54:57.320Z,Wyoming,earthquake,,,,8.0,reviewed,us,us,1994
755,1994-02-04 02:42:12.070000+00:00,42.709,-111.026,5.0,4.7,mb,,,,1.0,us,usp0006802,2014-11-07T00:54:56.400Z,Wyoming,earthquake,,,,19.0,reviewed,us,us,1994
756,1994-02-03 09:05:04.200000+00:00,42.762,-110.976,7.9,5.8,mw,,,,0.9,us,usp00067xb,2020-09-15T16:55:58.062Z,Wyoming,earthquake,,,,,reviewed,us,hrv,1994
757,1994-01-29 11:20:35.970000+00:00,34.306,-118.579,0.607,5.06,ml,0.0,22.4,,0.339,ci,ci3147406,2016-02-12T14:53:30.392Z,"6km NNE of Chatsworth, California",earthquake,,0.149,,20.0,reviewed,ci,ci,1994
758,1994-01-27 17:19:58.830000+00:00,34.273,-118.563,14.535,4.57,ml,0.0,30.9,,0.333,ci,ci3146628,2016-02-11T18:31:40.488Z,"4km ENE of Chatsworth, California",earthquake,,0.082,,20.0,reviewed,ci,ci,1994
759,1994-01-24 04:15:18.820000+00:00,34.347,-118.552,6.024,4.59,ml,0.0,25.5,,0.314,ci,ci3145150,2016-02-12T17:25:41.011Z,"9km SSW of Santa Clarita, California",earthquake,,0.335,,40.0,reviewed,ci,ci,1994
760,1994-01-22 22:54:10.660000+00:00,34.393,-118.568,6.969,4.64,mc,0.0,79.5,,0.113,ci,ci3187383,2016-02-11T23:49:51.384Z,"6km WSW of Santa Clarita, California",earthquake,,1.007,,1.0,reviewed,ci,ci,1994
761,1994-01-21 18:39:15.260000+00:00,34.301,-118.466,10.323,4.53,ml,0.0,37.2,,0.342,ci,ci3145627,2016-02-12T07:11:41.247Z,"3km NW of Pacoima, California",earthquake,,0.206,,33.0,reviewed,ci,ci,1994
762,1994-01-19 21:11:44.900000+00:00,34.378,-118.619,10.83,5.07,ml,0.0,43.5,,0.352,ci,ci3142597,2016-02-12T12:08:07.288Z,"10km SSW of Valencia, California",earthquake,,0.524,,18.0,reviewed,ci,ci,1994
763,1994-01-19 21:09:28.610000+00:00,34.379,-118.712,13.797,5.06,ml,0.0,41.5,,0.539,ci,ci3142595,2016-02-13T08:36:11.800Z,"8km ESE of Piru, California",earthquake,,0.188,,51.0,reviewed,ci,ci,1994
764,1994-01-19 14:09:14.830000+00:00,34.215,-118.51,17.287,4.52,ml,0.0,34.3,,0.295,ci,ci3142198,2016-02-11T18:27:52.503Z,"3km NE of Reseda, California",earthquake,,0.353,,44.0,reviewed,ci,ci,1994
765,1994-01-18 15:23:46.890000+00:00,34.379,-118.561,7.441,4.84,ml,0.0,60.6,,0.276,ci,ci3141597,2016-02-12T14:48:29.819Z,"6km SW of Santa Clarita, California",earthquake,,1.182,,38.0,reviewed,ci,ci,1994
766,1994-01-18 00:43:08.890000+00:00,34.377,-118.698,10.709,5.24,ml,0.0,45.5,,0.311,ci,ci3141286,2020-04-16T18:54:30.059Z,"10km ESE of Piru, California",earthquake,,0.534,,8.0,reviewed,ci,ci,1994
767,1994-01-17 23:33:30.690000+00:00,34.326,-118.698,9.083,5.58,ml,0.0,23.9,,0.317,ci,ci3141273,2020-07-09T21:21:01.303Z,"7km NNE of Simi Valley, California",earthquake,,0.84,,28.0,reviewed,ci,ci,1994
768,1994-01-17 20:46:02.400000+00:00,34.302,-118.565,5.811,4.85,ml,0.0,43.5,,0.333,ci,ci3141219,2016-02-11T23:46:30.598Z,"6km NE of Chatsworth, California",earthquake,,,,37.0,reviewed,ci,ci,1994
